,average_degree,density,longest_path,degree_centralization,betweenness_centralization,003,012,021D,021U,021C,030T,dominant_topic
806188490,1.9615384615384615,0.0037867537867537866,0.06538461538461539,0.03516805842387238,0.0018044250333017482,10885.496153846154,250.03076923076924,0.08461538461538462,0.38846153846153847,0.9384615384615385,0.06153846153846154,0
806188867,2.013793103448276,0.003484071113232311,0.04482758620689655,0.21945886197616302,0.0009024260698240907,13590.327586206897,273.40344827586205,0.08275862068965517,7.396551724137931,0.7448275862068966,0.04482758620689655,4
806190211,1.7602996254681649,0.0033088338824589563,0.052434456928838954,0.07666335650446872,0.001323442668239613,11517.097378277154,229.25842696629215,0.03745318352059925,1.3857677902621723,0.5280898876404494,0.026217228464419477,1
806191506,1.9,0.0043378995433789955,0.03636363636363636,0.1893929873067739,0.0004897901563368852,7755.177272727273,196.61363636363637,0.08181818181818182,4.531818181818182,0.5272727272727272,0.06818181818181818,0
806192512,2.15929203539823,0.0031942189872754883,0.04424778761061947,0.4340421048935087,0.0009767474623786669,18653.702064896755,297.46017699115043,0.05604719764011799,32.392330383480825,0.6843657817109144,0.038348082595870206,0
806193497,2.1791044776119404,0.004080719995527978,0.07835820895522388,0.07479372588775308,0.0019397376157221716,11549.701492537313,284.9141791044776,0.08955223880597014,1.0485074626865671,1.1082089552238805,0.13805970149253732,0
806195041,2.019672131147541,0.0033218291630716136,0.04262295081967213,0.41383315963175266,0.000838474385873488,15074.147540983606,249.727868852459,0.03278688524590164,27.495081967213114,0.5934426229508196,0.003278688524590164,1
806195905,1.9858156028368794,0.0035334797203503193,0.0425531914893617,0.3011184544992374,0.0008310160350408054,12849.205673758865,250.2695035460993,0.03900709219858156,13.127659574468085,0.6631205673758865,0.028368794326241134,0
806196087,2.0220588235294117,0.0037307358367701326,0.0661764705882353,0.06683066830668306,0.0023442350044656658,11924.161764705883,268.74632352941177,0.11029411764705882,0.9632352941176471,0.9705882352941176,0.04779411764705882,0
806199107,1.8881118881118881,0.003312476996687523,0.07692307692307693,0.21593773165307636,0.001618439476501972,13229.601398601399,252.7237762237762,0.024475524475524476,7.041958041958042,0.5699300699300699,0.038461538461538464,0
806200516,2.090909090909091,0.004337985665786495,0.1322314049586777,0.07493084370677731,0.005483003621379323,9391.140495867769,246.8801652892562,0.06611570247933884,0.8801652892561983,0.9628099173553719,0.07024793388429752,0
806201525,2.0776699029126213,0.0033728407514815283,0.07766990291262135,0.1304623715047168,0.005603152505517225,15444.88996763754,309.97087378640776,0.06472491909385113,3.5080906148867315,0.8932038834951457,0.006472491909385114,1
806204716,2.1693548387096775,0.004391406556092464,0.08870967741935484,0.10134623613442612,0.005011855507923856,9863.395161290322,260.56854838709677,0.22580645161290322,1.6129032258064515,1.0080645161290323,0.18951612903225806,0
806209659,1.732394366197183,0.0030607674314437863,0.02464788732394366,0.05077312482770719,0.000597562162448885,13058.911971830987,239.91549295774647,0.17253521126760563,1.6056338028169015,0.3873239436619718,0.007042253521126761,1
806210394,2.1229773462783172,0.003446391795906359,0.009708737864077669,0.7904310673040315,0.00021048476461141976,15531.48220064725,129.8770226537217,0.343042071197411,97.41747572815534,0.16181229773462782,0.05177993527508091,2
806210448,2.0217391304347827,0.003675889328063241,0.10144927536231885,0.11347047113470471,0.003845569162092054,12284.420289855072,270.8768115942029,0.07971014492753623,2.0833333333333335,0.8442028985507246,0.028985507246376812,2
806212323,1.988888888888889,0.005555555555555556,0.06111111111111111,0.4520118008913439,0.0012429650353181598,5152.805555555556,138.06666666666666,0.027777777777777776,18.894444444444446,0.5166666666666667,0.022222222222222223,4
806213611,2.0628930817610063,0.0032537745769101044,0.05660377358490566,0.1553527931957034,0.0038004033692962944,16375.047169811322,314.6477987421384,0.025157232704402517,4.716981132075472,0.8836477987421384,0.012578616352201259,1
806213958,1.9215686274509804,0.0037826154083680716,0.26666666666666666,0.17094083595281814,0.017115832650637656,10472.141176470588,233.3607843137255,0.07450980392156863,4.0588235294117645,0.6431372549019608,0.054901960784313725,0
806215773,2.3487544483985765,0.004194204372140315,0.1708185053380783,0.05270097286226318,0.02552268488040379,12695.02846975089,322.355871886121,0.2099644128113879,1.0284697508896796,1.313167259786477,0.06405693950177936,4
806216377,2.7051282051282053,0.004349080715640202,0.0641025641025641,0.26955709988590393,0.00396054364549047,15665.602564102564,386.22115384615387,11.945512820512821,3.28525641025641,1.2243589743589745,0.05448717948717949,4
806217286,1.9471947194719472,0.003223832317006535,0.07260726072607261,0.023508833689027744,0.0011637596474246817,14858.821782178218,290.009900990099,0.08250825082508251,0.42244224422442245,0.9570957095709571,0.039603960396039604,0
806219205,2.0341296928327646,0.0034830987890971995,0.05460750853242321,0.09643176575813209,0.0010933899901917723,13868.81228668942,290.48805460750856,0.07167235494880546,1.658703071672355,0.8907849829351536,0.07849829351535836,0
806220820,2.179856115107914,0.0039347583305197,0.08273381294964029,0.0684350965311568,0.004636306095932207,12443.712230215828,295.863309352518,0.15467625899280577,1.025179856115108,1.1366906474820144,0.1079136690647482,0
806226216,2.184818481848185,0.0036172491421327564,0.07590759075907591,0.06604915183384304,0.005342337232105436,14824.676567656767,322.58415841584156,0.35973597359735976,1.2343234323432344,1.3927392739273927,0.0858085808580858,0
806226638,2.019047619047619,0.0032150439793751898,0.06349206349206349,0.28839461956411144,0.0020885889647844257,16078.653968253968,287.38412698412696,0.006349206349206349,13.568253968253968,0.7142857142857143,0.006349206349206349,1
806226810,2.046511627906977,0.0034108527131782944,0.053156146179401995,0.14749163879598662,0.001042103307320702,14649.06976744186,295.9235880398671,0.053156146179401995,4.043189368770764,0.893687707641196,0.016611295681063124,1
806227104,2.193548387096774,0.003549431047082159,0.08387096774193549,0.21434875803807843,0.0026679340705167767,15533.135483870969,319.99032258064517,0.11290322580645161,7.732258064516129,0.9612903225806452,0.06774193548387097,0
806227359,2.124087591240876,0.0038902703136279777,0.08394160583941605,0.11762012497306615,0.00544295627521224,12090.777372262773,281.5839416058394,0.17153284671532848,2.427007299270073,1.0255474452554745,0.014598540145985401,4
806228630,2.2636655948553055,0.0036510735400892024,0.08038585209003216,0.1614782336360789,0.010976463971927817,15621.617363344052,337.05466237942125,0.21221864951768488,4.964630225080386,1.1254019292604502,0.02572347266881029,4
806229001,2.372549019607843,0.0038894246223079394,0.02287581699346405,0.42120362381363247,0.0014091076252846606,15128.143790849674,289.76143790849676,1.8856209150326797,32.50326797385621,1.0294117647058822,0.00980392156862745,4
806230393,2.1280487804878048,0.0032538972178712613,0.054878048780487805,0.2980619500572222,0.002094475050728865,17436.134146341465,314.8993902439024,0.14634146341463414,15.042682926829269,0.7378048780487805,0.039634146341463415,4
806230464,2.0588235294117645,0.004343509555721023,0.07142857142857142,0.16995637559894158,0.0015022762721822237,9084.18487394958,232.7058823529412,0.13025210084033614,4.105042016806722,0.8571428571428571,0.01680672268907563,4
806231140,2.503267973856209,0.004103717989928212,0.06862745098039216,0.21615616911130284,0.012952304841652615,15082.93137254902,360.3496732026144,0.32679738562091504,8.205882352941176,1.477124183006536,0.042483660130718956,4
806232793,2.7766990291262137,0.004507628294036061,0.17475728155339806,0.13144591564787003,0.08387711425593751,15341.88996763754,408.7022653721683,1.1067961165048543,4.310679611650485,3.284789644012945,0.038834951456310676,1
806235853,2.2379182156133828,0.004175220551517506,0.11152416356877323,0.06677287718709822,0.00851749136257334,11629.780669144982,293.75836431226764,0.1821561338289963,0.9516728624535316,1.245353159851301,0.08178438661710037,0
806235989,2.0524590163934424,0.0033757549611734255,0.029508196721311476,0.3475008685079034,0.0002836935355585416,15060.95737704918,271.14098360655737,0.04590163934426229,19.160655737704918,0.6918032786885245,0.003278688524590164,1
806238446,1.8449612403100775,0.003589418755467077,0.03488372093023256,0.157465953307393,0.0013357152454995555,10733.581395348838,227.39922480620154,0.08914728682170543,3.604651162790698,0.6085271317829457,0.050387596899224806,0
806242198,2.067901234567901,0.003201085502427092,0.033950617283950615,0.16177912812722342,0.001248409757736644,17008.08024691358,319.5895061728395,0.3395061728395062,5.527777777777778,0.7808641975308642,0.015432098765432098,1
806242650,2.0392156862745097,0.004014204106839586,0.08627450980392157,0.04349382216550994,0.0017875885554142696,10453.988235294117,254.8470588235294,0.047058823529411764,0.40784313725490196,0.9254901960784314,0.11764705882352941,0
806243058,2.05,0.0036738351254480286,0.05714285714285714,0.1333900621438333,0.0020945204756532367,12646.092857142858,276.89285714285717,0.05,3.032142857142857,0.9035714285714286,0.02857142857142857,4
806244886,2.0819112627986347,0.0035649165458880735,0.027303754266211604,0.3100550769665302,0.0003015900806002806,13874.600682593857,271.92150170648466,0.023890784982935155,14.665529010238908,0.7474402730375427,0.040955631399317405,4
806245326,2.1180811808118083,0.003922372557058904,0.08487084870848709,0.05925925925925926,0.0025988648706533855,11822.195571955719,280.80073800738006,0.14760147601476015,0.7785977859778598,1.003690036900369,0.07380073800738007,0
806247285,2.0689655172413794,0.003579525116334566,0.08275862068965517,0.05550749711649366,0.002372282619540789,13575.924137931035,294.28275862068966,0.06551724137931035,0.6827586206896552,0.9827586206896551,0.06206896551724138,0
806247375,2.0,0.003787878787878788,0.06037735849056604,0.1717507777393709,0.0011696095940392543,11314.324528301886,252.40754716981132,0.0830188679245283,4.373584905660377,0.7547169811320755,0.05660377358490566,0
806250558,2.107594936708861,0.003345388788426763,0.06645569620253164,0.14981296127792942,0.004516981126019656,16159.79430379747,319.5474683544304,0.08544303797468354,4.613924050632911,0.930379746835443,0.028481012658227847,1
806252110,2.062111801242236,0.003212012151467657,0.07453416149068323,0.4982281931464174,0.002125792160402168,16830.785714285714,248.50310559006212,0.027950310559006212,40.11490683229814,0.5559006211180124,0.012422360248447204,2
806252850,2.677115987460815,0.004209301867076754,0.2601880877742947,0.1434240025395314,0.07523648699656876,16383.717868338557,410.2852664576802,0.5799373040752351,4.25705329153605,2.115987460815047,0.0438871473354232,1
806253765,1.9919678714859437,0.004016064257028112,0.10441767068273092,0.06100626877367115,0.004413984989488847,9965.22891566265,242.28112449799198,0.0642570281124498,0.714859437751004,0.963855421686747,0.08032128514056225,0
806255646,2.1333333333333333,0.003755868544600939,0.06315789473684211,0.12718359627731052,0.0013489649888581495,13097.680701754385,293.52280701754387,0.12280701754385964,2.975438596491228,0.9473684210526315,0.08421052631578947,0
806256323,1.9921875,0.00390625,0.1484375,0.10279450362822294,0.00688148410514428,10544.5625,247.89453125,0.046875,1.640625,0.828125,0.02734375,0
806257014,2.329824561403509,0.004101803805287868,0.09473684210526316,0.1371248693574877,0.007876884809579111,13070.754385964912,319.5263157894737,0.2,3.5228070175438595,1.2912280701754386,0.03859649122807018,4
806257190,2.050541516245487,0.003714749123633129,0.05054151624548736,0.3684189723320158,0.0006663038704626577,12388.057761732853,241.94584837545128,0.021660649819494584,19.306859205776174,0.6570397111913358,0.010830324909747292,4
806257749,2.0,0.004032258064516129,0.25301204819277107,0.11788232989421445,0.014916906098994367,9965.341365461847,241.0321285140562,0.05622489959839357,2.072289156626506,0.7831325301204819,0.04819277108433735,0
806261018,1.992619926199262,0.0036900369003690036,0.05904059040590406,0.11569599339116068,0.0024909102962249086,11840.416974169742,261.1734317343173,0.05904059040590406,2.4575645756457565,0.8782287822878229,0.014760147601476014,4
806266424,2.5099337748344372,0.004169325207366174,0.06622516556291391,0.14879291251384275,0.0009320353344149993,14680.056291390729,363.887417218543,0.18543046357615894,4.099337748344371,1.281456953642384,0.4900662251655629,2
806269447,2.132013201320132,0.003529823180993596,0.04950495049504951,0.2662207652196871,0.0009574389186462541,14841.818481848184,296.1782178217822,0.066006600660066,11.405940594059405,0.8481848184818482,0.0165016501650165,4
806271552,1.8823529411764706,0.0032679738562091504,0.04498269896193772,0.1822251258226868,0.001530691460188408,13512.186851211072,257.51903114186854,0.04152249134948097,5.615916955017301,0.6262975778546713,0.010380622837370242,4
806274809,2.045307443365696,0.003320304291178078,0.04854368932038835,0.2155336520157367,0.0010838763588456907,15454.161812297734,296.3948220064725,0.038834951456310676,7.951456310679611,0.7799352750809061,0.006472491909385114,1
806275029,1.9833333333333334,0.004149232914923292,0.07083333333333333,0.1055518441686298,0.002042913767457235,9246.925,230.86666666666667,0.025,1.6625,0.7875,0.06666666666666667,0
806275705,2.020408163265306,0.003447795500452741,0.04081632653061224,0.14769273925849735,0.0007276235416214244,13969.108843537415,285.5442176870748,0.08163265306122448,3.707482993197279,0.8163265306122449,0.07482993197278912,0
806276488,2.134185303514377,0.0034201687556320143,0.038338658146964855,0.13182249154917966,0.0006749689766632625,15844.543130990416,323.07987220447285,0.16293929712460065,3.258785942492013,0.9233226837060703,0.03194888178913738,4
806276996,1.9727891156462585,0.0033665343270413966,0.04081632653061224,0.19940156155032962,0.0034476750114129885,13978.755102040815,273.16326530612247,0.07482993197278912,6.629251700680272,0.6768707482993197,0.034013605442176874,4
806277023,2.206611570247934,0.00457803230341895,0.09504132231404959,0.2878284923928077,0.0029179077495222108,9387.235537190083,240.78512396694214,0.6900826446280992,10.570247933884298,0.6694214876033058,0.049586776859504134,4
806277350,2.6132404181184667,0.00456860212957774,0.10452961672473868,0.20558213716108453,0.011063767541500312,13221.88850174216,353.9198606271777,0.4843205574912892,7.076655052264808,1.5470383275261324,0.08362369337979095,4
806278896,2.056782334384858,0.0032544024278241424,0.050473186119873815,0.15586698814546915,0.0013828802364293515,16271.886435331231,312.29652996845425,0.028391167192429023,4.89589905362776,0.8801261829652997,0.012618296529968454,1
806283656,2.2783882783882783,0.004188213747037276,0.05860805860805861,0.06933742131538963,0.001484064770362241,11979.201465201466,303.72161172161174,0.12454212454212454,1.0073260073260073,1.098901098901099,0.1794871794871795,0
806285696,2.174193548387097,0.0035181125378431987,0.05806451612903226,0.17532467532467533,0.0013371464262217404,15534.225806451614,320.8032258064516,0.07419354838709677,5.796774193548387,1.0193548387096774,0.08064516129032258,1
806286427,2.0576923076923075,0.003308186989859016,0.022435897435897436,0.504657193237216,0.00011242846484617665,15789.955128205129,237.8397435897436,0.016025641025641024,39.98397435897436,0.5128205128205128,0.02564102564102564,0
806286791,1.9864864864864864,0.0033669262482821805,0.05405405405405406,0.20140666436065952,0.0022687592704418846,14170.591216216217,276.80405405405406,0.006756756756756757,6.8108108108108105,0.7871621621621622,0.0,1
806287441,1.935251798561151,0.0034932342934316804,0.07553956834532374,0.0875058860461466,0.0020260937185097726,12477.312949640287,262.4280575539568,0.06474820143884892,1.381294964028777,0.6942446043165468,0.11870503597122302,4
806290352,2.0130718954248366,0.003300117861352191,0.042483660130718956,0.3167817083692839,0.001306913817734339,15163.967320261438,272.7483660130719,0.006535947712418301,15.905228758169935,0.7026143790849673,0.0032679738562091504,1
806291978,2.0802919708029197,0.003810058554584102,0.058394160583941604,0.07719241542770955,0.000980569742689973,12095.496350364963,278.1788321167883,0.08029197080291971,1.1934306569343065,0.9598540145985401,0.09124087591240876,0
806292088,2.078688524590164,0.0034188955996548747,0.07213114754098361,0.29112384922702794,0.0018823980303155046,15051.429508196721,286.2754098360656,0.05245901639344262,13.452459016393442,0.7344262295081967,0.05573770491803279,0
806292183,2.0564263322884013,0.003233374736302518,0.07210031347962383,0.31627085689343887,0.002286164707426692,16492.257053291534,291.5485893416928,0.02821316614420063,16.413793103448278,0.7460815047021944,0.006269592476489028,4
806293751,2.0454545454545454,0.003331359194551377,0.09740259740259741,0.26869770709586766,0.005128086170294155,15356.545454545454,287.95454545454544,0.02922077922077922,11.704545454545455,0.7662337662337663,0.0,1
806293820,1.9037800687285222,0.00328237942884228,0.058419243986254296,0.12880324543610547,0.0014516825825245118,13697.003436426117,267.5704467353952,0.048109965635738834,3.0,0.7044673539518901,0.006872852233676976,4
806293903,1.7246376811594204,0.0031357048748353097,0.021739130434782608,0.08159256801592568,0.00026557278156481753,12324.572463768116,231.25,0.018115942028985508,2.032608695652174,0.45652173913043476,0.0036231884057971015,1
806293930,1.9076923076923078,0.0036828036828036826,0.06153846153846154,0.14432372571907456,0.0013866725279134374,10894.842307692308,238.28846153846155,0.06153846153846154,3.0692307692307694,0.6730769230769231,0.06538461538461539,0
806293958,1.9556962025316456,0.0031042796865581677,0.03481012658227848,0.060843190779496514,0.0013928326697510754,16181.0,300.9810126582278,0.05063291139240506,2.3037974683544302,0.6392405063291139,0.02531645569620253,1
806294308,2.125,0.0037020905923344947,0.052083333333333336,0.16096099022928292,0.0008574751499881094,13381.864583333334,293.19097222222223,0.1111111111111111,4.177083333333333,0.8611111111111112,0.1284722222222222,0
806299440,2.2167832167832167,0.0038890933627775733,0.10839160839160839,0.1229058561897702,0.004072325612647883,13179.188811188811,306.93706293706293,0.14335664335664336,2.5839160839160837,1.048951048951049,0.0979020979020979,2
806299801,2.0553846153846154,0.0031718898385565053,0.09846153846153846,0.1582100676527921,0.004848845297029111,17115.606153846154,320.84615384615387,0.03076923076923077,4.624615384615384,0.8892307692307693,0.003076923076923077,1
806299834,2.4444444444444446,0.00389242745930644,0.12063492063492064,0.17164892859323172,0.010697023267376825,16005.009523809524,368.1301587301587,0.2920634920634921,5.498412698412698,1.3650793650793651,0.0380952380952381,4
806306511,2.0377358490566038,0.003214094399142908,0.05345911949685535,0.5966936868586032,0.0007377216550309522,16430.367924528302,207.9748427672956,0.018867924528301886,56.5440251572327,0.42138364779874216,0.006289308176100629,2
806306736,2.0258899676375406,0.0032887824149960073,0.11003236245954692,0.18945386860696306,0.0038719582376251405,15455.171521035598,297.36893203883494,0.07766990291262135,5.906148867313916,0.7896440129449838,0.019417475728155338,0
806308607,2.086378737541528,0.003477297895902547,0.07973421926910298,0.2849386845039019,0.002639873652917123,14651.750830564784,284.60132890365446,0.05647840531561462,12.764119601328904,0.8106312292358804,0.016611295681063124,1
806308834,2.0940438871473352,0.00329252183513732,0.06896551724137931,0.11362418903636688,0.0028228141556413833,16472.862068965518,324.37617554858934,0.09717868338557993,2.74294670846395,0.9153605015673981,0.006269592476489028,1
806313823,2.0412371134020617,0.003519374333451831,0.058419243986254296,0.21512945949170742,0.004607959711827675,13683.233676975946,275.2439862542955,0.041237113402061855,8.9553264604811,0.8556701030927835,0.003436426116838488,4
806315968,2.944262295081967,0.004842536669542709,0.23278688524590163,0.19554455445544555,0.08395993035937944,14916.12131147541,425.7672131147541,1.0098360655737706,6.786885245901639,2.2491803278688525,0.06557377049180328,4
806316670,1.9933554817275747,0.0033222591362126247,0.059800664451827246,0.15773690078037905,0.005764511334076535,14657.093023255815,287.8172757475083,0.016611295681063124,4.235880398671096,0.8272425249169435,0.009966777408637873,4
806319406,2.1261829652996846,0.0033642135526893743,0.1167192429022082,0.20023106288929074,0.020103107204533285,16263.68454258675,317.7634069400631,0.6088328075709779,7.0157728706624605,0.9211356466876972,0.006309148264984227,1
806319743,2.064516129032258,0.0033406409854890907,0.06774193548387097,0.19196822594880847,0.0028158522597206688,15551.232258064516,303.6193548387097,0.01935483870967742,6.2612903225806456,0.8483870967741935,0.01935483870967742,1
806321835,2.0730897009966776,0.0034551495016611295,0.03986710963455149,0.23129319955406913,0.0020375325157933858,14649.923588039866,290.2425249169435,0.029900332225913623,8.970099667774086,0.8172757475083057,0.016611295681063124,1
806322034,1.7699680511182108,0.002836487261407389,0.01597444089456869,0.05880534256740044,0.0004054966799216136,15899.038338658147,270.71246006389777,0.03194888178913738,1.8338658146964857,0.36421725239616615,0.019169329073482427,1
806322171,2.0555555555555554,0.0035811072396438252,0.06597222222222222,0.07699617455715017,0.002857344915643553,13388.798611111111,289.18055555555554,0.16319444444444445,1.2291666666666667,0.90625,0.05555555555555555,0
806323279,1.8434782608695652,0.004025061704955382,0.05217391304347826,0.12403278939707348,0.0010661103857066486,8495.234782608695,203.4217391304348,0.3391304347826087,2.473913043478261,0.4826086956521739,0.04782608695652174,4
806328398,2.050156739811912,0.0032235168864967172,0.2413793103448276,0.0726246453584112,0.029689975526813624,16478.322884012538,320.40752351097177,0.034482758620689655,1.2821316614420062,0.9498432601880877,0.003134796238244514,1
806328889,1.583011583011583,0.0030678519050612073,0.023166023166023165,0.036784001447832775,0.0001261475746579697,10848.629343629344,201.33204633204633,0.007722007722007722,0.667953667953668,0.3552123552123552,0.007722007722007722,1
806329590,2.221498371335505,0.0036298992995678183,0.02280130293159609,0.43347262402228653,0.0011146231413026702,15251.664495114006,267.98371335504885,0.6807817589576547,33.93485342019544,0.6449511400651465,0.09120521172638436,2
806330581,2.029520295202952,0.0037583709170425036,0.05904059040590406,0.21630180366239846,0.0010449207296240218,11839.789667896679,257.5018450184502,0.11070110701107011,6.837638376383764,0.7084870848708487,0.05166051660516605,0
806332262,2.007936507936508,0.0039998735217858725,0.08333333333333333,0.0481593625498008,0.002655830859827629,10208.936507936507,247.86111111111111,0.08333333333333333,0.5079365079365079,0.8849206349206349,0.05952380952380952,0
806337033,2.1471571906354514,0.0036026127359655227,0.06020066889632107,0.10760852371590626,0.0008756847637979098,14435.745819397993,311.76254180602007,0.25752508361204013,2.197324414715719,0.9297658862876255,0.10702341137123746,0
806337210,1.9416058394160585,0.003556054650945162,0.072992700729927,0.1182934712346477,0.0023734345809329586,12115.142335766423,257.6715328467153,0.12408759124087591,2.335766423357664,0.7116788321167883,0.014598540145985401,4
806337612,2.3648208469055376,0.003864086351152839,0.1563517915309446,0.1830065359477124,0.010073223903654812,15201.99348534202,345.6872964169381,0.18241042345276873,5.664495114006515,1.1628664495114007,0.30944625407166126,0
806344396,2.021276595744681,0.003596577572499432,0.05319148936170213,0.13253685815963395,0.0008804527370654974,12834.22340425532,275.3191489361702,0.05319148936170213,2.8368794326241136,0.8226950354609929,0.07801418439716312,0
805905717,2.0220588235294117,0.0037307358367701326,0.058823529411764705,0.16719967199671998,0.0019673136460761904,11927.27205882353,262.4889705882353,0.09191176470588236,4.327205882352941,0.8088235294117647,0.011029411764705883,4
805931056,2.3563636363636364,0.004299933642999337,0.09454545454545454,0.1714793722092992,0.0048544215122082865,12152.734545454545,307.04727272727274,1.410909090909091,4.56,1.0872727272727272,0.16,0
805958153,1.8735177865612649,0.003717297195558065,0.08300395256916997,0.1565009802061595,0.001542080606774212,10310.91304347826,227.06324110671937,0.03162055335968379,3.308300395256917,0.6679841897233202,0.015810276679841896,0
805980237,2.0327868852459017,0.003343399482312338,0.09836065573770492,0.2283632968560014,0.0032358347503725414,15053.147540983606,289.74426229508197,0.03934426229508197,8.278688524590164,0.7836065573770492,0.006557377049180328,0
805995274,2.172549019607843,0.004276671298440636,0.10196078431372549,0.10248669509196726,0.006313352547653718,10438.701960784314,268.45098039215685,0.19215686274509805,1.9058823529411764,1.0666666666666667,0.01568627450980392,4
806023547,1.8076923076923077,0.00348975348975349,0.03076923076923077,0.21085869923079226,0.0004778441520831735,10910.703846153847,219.40769230769232,0.06153846153846154,6.380769230769231,0.43846153846153846,0.007692307692307693,1
806053290,2.0677966101694913,0.003516660901648795,0.1016949152542373,0.10592974391121636,0.010546657891407603,14057.301694915253,296.48474576271184,0.06779661016949153,2.1864406779661016,0.9389830508474576,0.020338983050847456,1
806078548,1.937007874015748,0.0038280788024026642,0.07480314960629922,0.10383336470292992,0.0019018282895237756,10384.669291338583,238.63779527559055,0.1062992125984252,1.795275590551181,0.7519685039370079,0.03937007874015748,0
806117289,1.9194139194139195,0.003528334410687352,0.05860805860805861,0.29288311265465594,0.0015947399417765844,12037.978021978022,234.63736263736263,0.007326007326007326,12.117216117216117,0.5860805860805861,0.007326007326007326,1
806137703,2.1076923076923078,0.004068904068904069,0.08461538461538462,0.07739965879500763,0.001972797204906386,10867.457692307693,267.2576923076923,0.11538461538461539,1.0653846153846154,1.0384615384615385,0.06538461538461539,0
806158366,1.8642857142857143,0.0033410138248847927,0.05357142857142857,0.14489053918155798,0.0010611929002294737,12671.982142857143,250.975,0.08214285714285714,3.317857142857143,0.5678571428571428,0.075,0
806191526,2.0860927152317883,0.0034652702910827043,0.10927152317880795,0.15689922480620155,0.01262208290563388,14742.390728476821,302.31456953642385,0.04304635761589404,4.314569536423841,0.9271523178807947,0.009933774834437087,1
806216415,2.0942760942760943,0.0035376285376285377,0.05387205387205387,0.1765460375629867,0.0008819687759220503,14251.323232323231,295.15488215488216,0.6397306397306397,5.417508417508418,0.7575757575757576,0.04040404040404041,1
806241289,2.006309148264984,0.0031745397915585193,0.050473186119873815,0.26112115732368896,0.001726486140041659,16286.201892744479,291.61198738170344,0.00946372239747634,11.447949526813881,0.7192429022082019,0.00946372239747634,1
806264400,2.0830188679245283,0.003945111492281304,0.06037735849056604,0.1638005530591082,0.00129721427898061,11303.075471698114,264.0377358490566,0.04905660377358491,3.9056603773584904,0.8264150943396227,0.10566037735849057,0
806291641,2.181184668989547,0.0038132599108208864,0.059233449477351915,0.11203533308796466,0.003854175514094538,13278.156794425087,302.9616724738676,0.20209059233449478,2.337979094076655,1.2473867595818815,0.09407665505226481,0
806347244,1.8120805369127517,0.003050640634533252,0.026845637583892617,0.08538083538083538,0.0002273087289922304,14386.936241610738,261.9530201342282,0.12080536912751678,2.597315436241611,0.37919463087248323,0.013422818791946308,4
806347925,2.149812734082397,0.00404100137985413,0.07865168539325842,0.07518796992481203,0.004591756736144516,11466.12734082397,279.6666666666667,0.13857677902621723,1.149812734082397,1.146067415730337,0.10486891385767791,0
806347936,2.4818481848184817,0.004109020173540533,0.06930693069306931,0.11839123451629227,0.003020063379513136,14781.577557755776,364.042904290429,0.3465346534653465,2.871287128712871,1.4455445544554455,0.04950495049504951,4
806351558,2.094915254237288,0.0035627810446212382,0.04745762711864407,0.2873395091825126,0.0010899184497926784,14063.759322033899,279.6033898305085,0.04745762711864407,12.783050847457627,0.7796610169491526,0.02711864406779661,0
806353459,2.0774647887323945,0.0036704324889264917,0.04929577464788732,0.12783499987469613,0.002462198747156192,13012.0,285.13028169014086,0.11971830985915492,2.778169014084507,0.9190140845070423,0.0528169014084507,0
806354148,2.20125786163522,0.003472015554629685,0.040880503144654086,0.31998961785728547,0.0005066679632798141,16365.672955974842,311.58490566037733,0.2672955974842767,16.937106918238992,0.8081761006289309,0.06289308176100629,3
806355149,1.9398496240601504,0.0036600936303021704,0.05263157894736842,0.28919382504288166,0.0007365934172626934,11416.12030075188,231.7218045112782,0.011278195488721804,11.530075187969924,0.5939849624060151,0.022556390977443608,4
806357891,2.06993006993007,0.0036314562630352103,0.08041958041958042,0.0810229799851742,0.0017238240151899419,13198.496503496504,289.1888111888112,0.03146853146853147,1.2482517482517483,0.9230769230769231,0.11188811188811189,0
806358377,1.9923371647509578,0.0038314176245210726,0.09195402298850575,0.04653994653994654,0.003784983208060134,10966.969348659004,254.75478927203065,0.10344827586206896,0.5057471264367817,0.9655172413793104,0.034482758620689655,0
806361842,1.9676375404530744,0.003194216786449796,0.0744336569579288,0.483755658022759,0.0017416670008784782,15495.148867313916,226.37540453074433,0.08090614886731391,36.85760517799353,0.8317152103559871,0.038834951456310676,4
806362397,2.062937062937063,0.0036191878297141453,0.10839160839160839,0.14111687669878922,0.005462005644206876,13201.423076923076,284.2937062937063,0.045454545454545456,3.3146853146853146,0.8461538461538461,0.07692307692307693,0
806363360,2.5822784810126582,0.004098854731766124,0.06962025316455696,0.1802446668688707,0.00734973111679208,16087.5,389.63607594936707,0.34177215189873417,6.006329113924051,1.4620253164556962,0.05379746835443038,4
806363760,2.6666666666666665,0.004329004329004329,0.016181229773462782,0.533757773171454,0.0003036405829459661,15405.022653721682,299.378640776699,3.0938511326860842,51.47249190938511,0.2750809061488673,0.09061488673139159,2
806368853,2.050632911392405,0.0032549728752260397,0.07278481012658228,0.14680012132241432,0.0020874195396488383,16167.971518987342,312.1392405063291,0.12025316455696203,3.8765822784810124,0.8607594936708861,0.03164556962025317,0
806372421,2.292207792207792,0.0037332374465924956,0.05844155844155844,0.15641566072683144,0.0017817147831945886,15312.14935064935,339.15584415584414,0.11688311688311688,4.311688311688312,1.103896103896104,0.16233766233766234,0
